Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Algorithm,Ngrams,Feature Extraction,Training Dataset,Test Dataset,Test Distribution,F_Question_mark,Binary Representation,Stop words,Additional Settings,Fitting Time,Prediction Time
0.8850761055570566,0.8805633802816901,0.9359281437125748,0.9074020319303339,6252.0,3575.0,848.0,428.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,False,english,True,0.6203815937042236,1.2271728515625
0.7100760456273765,0.6821877309682187,0.8368087035358114,0.7516286644951139,923.0,571.0,430.0,180.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,False,english,True,0.6203815937042236,0.06781864166259766
0.9195256630759482,0.9723780750971083,0.9343701399688958,0.9529952942420559,9012.0,1146.0,256.0,633.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,False,english,False,0.5575103759765625,1.1559193134307861
0.8850761055570566,0.8805633802816901,0.9359281437125748,0.9074020319303339,6252.0,3575.0,848.0,428.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,False,english,False,0.5575103759765625,1.25978684425354
0.7100760456273765,0.6821877309682187,0.8368087035358114,0.7516286644951139,923.0,571.0,430.0,180.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,False,english,False,0.5575103759765625,0.0658273696899414
0.9234181225672128,0.9749541185361114,0.9363400725764645,0.9552570340596573,9031.0,1170.0,232.0,614.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,False,,True,0.5753660202026367,1.2476739883422852
0.8921912996487436,0.8885896527285613,0.9384730538922156,0.9128503822351657,6269.0,3637.0,786.0,411.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,False,,True,0.5753660202026367,1.2955670356750488
0.714828897338403,0.6883895131086142,0.8331822302810517,0.7538966365873666,919.0,585.0,416.0,184.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,False,,True,0.5753660202026367,0.06382966041564941
0.9234181225672128,0.9749541185361114,0.9363400725764645,0.9552570340596573,9031.0,1170.0,232.0,614.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,False,,False,0.5864403247833252,1.2623629570007324
0.8921912996487436,0.8885896527285613,0.9384730538922156,0.9128503822351657,6269.0,3637.0,786.0,411.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,False,,False,0.5864403247833252,1.2267265319824219
0.714828897338403,0.6883895131086142,0.8331822302810517,0.7538966365873666,919.0,585.0,416.0,184.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,False,,False,0.5864403247833252,0.06482720375061035
0.9104734317009143,0.9691090396704964,0.9270088128564022,0.9475915425785597,8941.0,1117.0,285.0,704.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,True,english,True,2.401444911956787,0.49512720108032227
0.8708457173736828,0.8697490837327319,0.9236526946107785,0.8958908087701466,6170.0,3499.0,924.0,510.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,True,english,True,2.401444911956787,0.5483431816101074
0.6791825095057035,0.6391417425227568,0.8912058023572076,0.7444149943203331,983.0,446.0,555.0,120.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,True,english,True,2.401444911956787,0.16456294059753418
0.9028695573458858,0.9680061148722429,0.9191290824261276,0.9429346380896666,8865.0,1109.0,293.0,780.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,True,english,False,0.7839348316192627,0.4066345691680908
0.8647212465099523,0.86671388101983,0.9160179640718563,0.8906841339155749,6119.0,3482.0,941.0,561.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,True,english,False,0.7839348316192627,0.27135419845581055
0.657319391634981,0.6195244055068836,0.8975521305530372,0.7330618289522399,990.0,393.0,608.0,113.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,True,english,False,0.7839348316192627,0.045166730880737305
0.9119217887209197,0.96987429562202,0.9279419388284085,0.9484448683304191,8950.0,1124.0,278.0,695.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,True,,True,2.16103458404541,0.5321576595306396
0.8774205169773935,0.8748414376321353,0.9291916167664671,0.9011978221415607,6207.0,3535.0,888.0,473.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,True,,True,2.16103458404541,0.5473182201385498
0.6525665399239544,0.6145320197044335,0.9048050770625566,0.731939860652732,998.0,375.0,626.0,105.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,True,,True,2.16103458404541,0.2347855567932129
0.9016927672671313,0.9703264094955489,0.9153965785381026,0.9420614596670934,8829.0,1132.0,270.0,816.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,True,,False,0.8333921432495117,0.3110935688018799
0.86886427091777,0.872079772079772,0.9164670658682634,0.8937226277372262,6122.0,3525.0,898.0,558.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,True,,False,0.8333921432495117,0.26726365089416504
0.6383079847908745,0.6042682926829268,0.898458748866727,0.7225665329930733,991.0,352.0,649.0,112.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,True,,False,0.8333921432495117,0.041558027267456055
0.9115596994659183,0.9682368193604148,0.9291861067910835,0.9483096132479764,8962.0,1108.0,294.0,683.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,False,english,True,2.4452900886535645,0.5313775539398193
0.8694046654057462,0.8665545276142417,0.9254491017964072,0.8950340234544665,6182.0,3471.0,952.0,498.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,False,english,True,2.4452900886535645,0.5410821437835693
0.6677756653992395,0.62625,0.9084315503173164,0.7413984461709211,1002.0,403.0,598.0,101.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,False,english,True,2.4452900886535645,0.14760613441467285
0.9016927672671313,0.9692948788244325,0.9164333851736651,0.9421232146663825,8839.0,1122.0,280.0,806.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,False,english,False,0.5765175819396973,0.45333433151245117
0.866432495721877,0.870103973792907,0.9145209580838324,0.891759725567477,6109.0,3511.0,912.0,571.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,False,english,False,0.5765175819396973,0.454348087310791
0.6749049429657795,0.6331849968213604,0.9029918404351768,0.7443946188340808,996.0,424.0,577.0,107.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,False,english,False,0.5765175819396973,0.07149147987365723
0.910654476328415,0.9700325732899023,0.9262830482115085,0.9476531424025458,8934.0,1126.0,276.0,711.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,False,,True,2.160726308822632,0.49367594718933105
0.8751688732774926,0.8750354207990932,0.9245508982035928,0.8991119522492357,6176.0,3541.0,882.0,504.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,False,,True,2.160726308822632,0.5045709609985352
0.6535171102661597,0.6137469586374696,0.914777878513146,0.7346195850018203,1009.0,366.0,635.0,94.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,False,,True,2.160726308822632,0.14392566680908203
0.8992486647958722,0.9700308505949757,0.9128045619491965,0.9405480476470275,8804.0,1130.0,272.0,841.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,False,,False,0.6313738822937012,0.46094512939453125
0.864000720525984,0.8703438395415473,0.9094311377245509,0.8894582723279649,6075.0,3518.0,905.0,605.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,False,,False,0.6313738822937012,0.43073415756225586
0.6468631178707225,0.6073985680190931,0.9229374433363554,0.732637639438647,1018.0,343.0,658.0,85.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,False,,False,0.6313738822937012,0.08874058723449707
0.9107449986421653,0.9687127855364296,0.927734577501296,0.9477809554072661,8948.0,1113.0,289.0,697.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,True,english,True,2.1803536415100098,0.5106379985809326
0.8715662433576511,0.8692718583075626,0.925748502994012,0.8966217195882269,6184.0,3493.0,930.0,496.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,True,english,True,2.1803536415100098,0.506650447845459
0.6701520912547528,0.629512349588347,0.9011786038077969,0.7412378821774795,994.0,416.0,585.0,109.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,True,english,True,2.1803536415100098,0.14792799949645996
0.9043179143658912,0.9688796680497925,0.9199585277345775,0.9437855661330639,8873.0,1117.0,285.0,772.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,True,english,False,0.6798269748687744,0.44966673851013184
0.8643609835179681,0.8693603655054255,0.9115269461077844,0.8899444606840106,6089.0,3508.0,915.0,591.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,True,english,False,0.6798269748687744,0.38331174850463867
0.6634980988593155,0.6210913549969344,0.9184043517679057,0.7410387710314557,1013.0,383.0,618.0,90.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,True,english,False,0.6798269748687744,0.04263472557067871
0.9130080564859238,0.9707285342584562,0.9283566614826335,0.9490699030155281,8954.0,1132.0,270.0,691.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,True,,True,2.2665367126464844,0.4913368225097656
0.876339728001441,0.8746293943244388,0.9273952095808383,0.9002397733052386,6195.0,3535.0,888.0,485.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,True,,True,2.2665367126464844,1.364915370941162
0.6611216730038023,0.6206683168316832,0.9093381686310064,0.7377712394262597,1003.0,388.0,613.0,100.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,True,,True,2.2665367126464844,0.14262080192565918
0.9001538879333756,0.96923753021314,0.9146708138932089,0.9411639195604631,8822.0,1122.0,280.0,823.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,True,,False,0.512718677520752,0.24847054481506348
0.8685040079257859,0.8728571428571429,0.9146706586826348,0.8932748538011697,6110.0,3533.0,890.0,570.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,True,,False,0.512718677520752,0.2502264976501465
0.6539923954372624,0.616822429906542,0.8975521305530372,0.7311669128508124,990.0,386.0,615.0,113.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,True,,False,0.512718677520752,0.04759979248046875
0.9104734317009143,0.9691090396704964,0.9270088128564022,0.9475915425785597,8941.0,1117.0,285.0,704.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,False,english,True,2.3443515300750732,0.7645976543426514
0.8700351256417185,0.8674056405219588,0.9254491017964072,0.8954877960454841,6182.0,3478.0,945.0,498.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,False,english,True,2.3443515300750732,0.5088679790496826
0.6630228136882129,0.623125,0.9038984587488668,0.7376988531261562,997.0,398.0,603.0,106.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,False,english,True,2.3443515300750732,0.14760684967041016
0.9001538879333756,0.96923753021314,0.9146708138932089,0.9411639195604631,8822.0,1122.0,280.0,823.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,False,english,False,0.5164623260498047,0.25247693061828613
0.8649013780059444,0.8695776255707762,0.9122754491017964,0.8904149620105202,6094.0,3509.0,914.0,586.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,False,english,False,0.5164623260498047,0.26142215728759766
0.6592205323193916,0.6212311557788944,0.8966455122393472,0.733951762523191,989.0,398.0,603.0,114.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,False,english,False,0.5164623260498047,0.04280662536621094
0.911469177152168,0.9698579637861867,0.9274235355106273,0.9481662073351707,8945.0,1124.0,278.0,700.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,False,,True,2.325331687927246,0.7554900646209717
0.8753490047734847,0.8749645992636647,0.925,0.8992868578081794,6179.0,3540.0,883.0,501.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,False,,True,2.325331687927246,0.5016708374023438
0.6630228136882129,0.6229712858926342,0.9048050770625566,0.7378927911275415,998.0,397.0,604.0,105.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,False,,True,2.325331687927246,0.18949127197265625
0.9007875441296279,0.9684383561643836,0.9162260238465526,0.9416089504528503,8837.0,1114.0,288.0,808.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,False,,False,0.5218319892883301,0.24298453330993652
0.8635503917860038,0.8691922802001429,0.9101796407185628,0.8892138939670932,6080.0,3508.0,915.0,600.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,False,,False,0.5218319892883301,0.2533102035522461
0.6416349809885932,0.6029498525073747,0.9265639165911151,0.7305218012866334,1022.0,328.0,673.0,81.0,Random Forest,"[1, 1]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,False,,False,0.5218319892883301,0.04167342185974121
0.9244138680184666,0.9598121085594989,0.9533437013996889,0.9565669700910273,9195.0,1017.0,385.0,450.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,True,english,True,6.399461030960083,0.9930820465087891
0.8621093398180671,0.8403172504957039,0.9516467065868264,0.8925236925236926,6357.0,3215.0,1208.0,323.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,True,english,True,6.399461030960083,1.0198571681976318
0.625,0.5866445916114791,0.9637352674524026,0.7293310463121784,1063.0,252.0,749.0,40.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,True,english,True,6.399461030960083,0.21901297569274902
0.917081560604689,0.9588897066554516,0.9455676516329704,0.9521820839423679,9120.0,1011.0,391.0,525.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,True,english,False,1.659259557723999,0.4708578586578369
0.8494100693506259,0.8308668076109936,0.9413173652694611,0.8826501965188097,6288.0,3143.0,1280.0,392.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,True,english,False,1.659259557723999,0.4865539073944092
0.6240494296577946,0.5844155844155844,0.9791477787851315,0.7319552694002033,1080.0,233.0,768.0,23.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,True,english,False,1.659259557723999,0.06249427795410156
0.9219697655472073,0.9603732047384422,0.9498185588387765,0.955066722268557,9161.0,1024.0,378.0,484.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,True,,True,6.976438283920288,1.031132459640503
0.8595874988741782,0.8386456817881233,0.949251497005988,0.8905273506074012,6341.0,3203.0,1220.0,339.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,True,,True,6.976438283920288,1.0671725273132324
0.6093155893536122,0.5742993125330513,0.9845874886672711,0.7254509018036074,1086.0,196.0,805.0,17.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,True,,True,6.976438283920288,0.21951675415039062
0.910111342445913,0.9600170140365801,0.9360290305857958,0.9478712793322484,9028.0,1026.0,376.0,617.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,True,,False,1.5853495597839355,0.5175111293792725
0.8494100693506259,0.8361976369495167,0.9323353293413174,0.8816534541336353,6228.0,3203.0,1220.0,452.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,True,,False,1.5853495597839355,0.5012044906616211
0.6102661596958175,0.5756280064136825,0.9764279238440616,0.7242770679219906,1077.0,207.0,794.0,26.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,True,,False,1.5853495597839355,0.062491416931152344
0.9222413324884584,0.9605787376808556,0.9499222395023328,0.9552207683886775,9162.0,1026.0,376.0,483.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,False,english,True,6.65026593208313,0.9724428653717041
0.8621994055660632,0.8424202127659575,0.9483532934131736,0.8922535211267605,6335.0,3238.0,1185.0,345.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,False,english,True,6.65026593208313,0.989006519317627
0.6302281368821293,0.589828634604754,0.9673617407071623,0.7328296703296704,1067.0,259.0,742.0,36.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,False,english,True,6.65026593208313,0.26276159286499023
0.911740744093419,0.9583421442165363,0.9397615344738206,0.948960896194315,9064.0,1008.0,394.0,581.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,False,english,False,1.5321497917175293,0.5044167041778564
0.8487796091146537,0.8322040653646872,0.9377245508982036,0.881818821707609,6264.0,3160.0,1263.0,416.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,False,english,False,1.5321497917175293,0.5334339141845703
0.623574144486692,0.5846488840500816,0.9737080689029919,0.7306122448979592,1074.0,238.0,763.0,29.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,False,english,False,1.5321497917175293,0.06289458274841309
0.9227844663709605,0.9599288554090813,0.9512700881285641,0.9555798573139613,9175.0,1019.0,383.0,470.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,False,,True,6.5831756591796875,1.035836935043335
0.8612987480861028,0.8413921360255048,0.9482035928143713,0.8916103603603603,6334.0,3229.0,1194.0,346.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,False,,True,6.5831756591796875,1.0684218406677246
0.6083650190114068,0.5737704918032787,0.9836808703535811,0.7247828991315964,1085.0,195.0,806.0,18.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,False,,True,6.5831756591796875,0.2335197925567627
0.9130080564859238,0.9573414788287339,0.9423535510627268,0.9497883901980249,9089.0,997.0,405.0,556.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,False,,False,1.5877013206481934,0.5078463554382324
0.8461677024227686,0.8272775144813059,0.9407185628742515,0.8803586438778369,6284.0,3111.0,1312.0,396.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,False,,False,1.5877013206481934,0.5178418159484863
0.5979087452471483,0.5671018276762402,0.9845874886672711,0.7196819085487077,1086.0,172.0,829.0,17.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,True,False,,False,1.5877013206481934,0.09412717819213867
0.9232370779397121,0.9602385685884692,0.9514774494556765,0.9558379335485887,9177.0,1022.0,380.0,468.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,True,english,True,6.534123420715332,0.9719851016998291
0.8623795370620553,0.8407407407407408,0.951497005988024,0.8926966292134833,6356.0,3219.0,1204.0,324.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,True,english,True,6.534123420715332,1.004058599472046
0.6245247148288974,0.5851932498639085,0.9746146872166818,0.7312925170068028,1075.0,239.0,762.0,28.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,True,english,True,6.534123420715332,0.2263960838317871
0.9104734317009143,0.9606215410813111,0.9358216692586833,0.948059450659104,9026.0,1032.0,370.0,619.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,True,english,False,1.5629334449768066,0.4705660343170166
0.851931910294515,0.8394445942302508,0.932185628742515,0.8833877145694425,6227.0,3232.0,1191.0,453.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,True,english,False,1.5629334449768066,0.4553213119506836
0.620722433460076,0.583015786608601,0.970988213961922,0.7285714285714285,1071.0,235.0,766.0,32.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,True,english,False,1.5629334449768066,0.0628964900970459
0.9231465556259618,0.9594651065608023,0.9522032141005703,0.9558203673830462,9184.0,1014.0,388.0,461.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,True,,True,6.616498708724976,1.0202248096466064
0.8559848689543367,0.8348490839594043,0.9482035928143713,0.8879231793649681,6334.0,3170.0,1253.0,346.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,True,,True,6.616498708724976,1.0824527740478516
0.6135931558935361,0.5773745997865528,0.9809610154125114,0.7269062814914343,1082.0,209.0,792.0,21.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,True,,True,6.616498708724976,0.2195131778717041
0.9129175341721735,0.9587868540631935,0.9406946604458268,0.949654594934059,9073.0,1012.0,390.0,572.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,True,,False,1.8352038860321045,0.47092270851135254
0.8501305953345942,0.8339547270306258,0.9375748502994012,0.8827343199436223,6263.0,3176.0,1247.0,417.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,True,,False,1.8352038860321045,0.4864981174468994
0.6040874524714829,0.5709779179810726,0.9845874886672711,0.7227953410981698,1086.0,185.0,816.0,17.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,True,,False,1.8352038860321045,0.06249237060546875
0.9234181225672128,0.959958180867747,0.9519958527734578,0.9559604372722541,9182.0,1019.0,383.0,463.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,False,english,True,6.462681531906128,1.0199089050292969
0.8588669728902099,0.838116651236609,0.9486526946107784,0.8899655923039113,6337.0,3199.0,1224.0,343.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,False,english,True,6.462681531906128,1.836322546005249
0.6240494296577946,0.5847826086956521,0.9755213055303718,0.7312266394835202,1076.0,237.0,764.0,27.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,False,english,True,6.462681531906128,0.2194972038269043
0.9156332035846836,0.959885991766072,0.9427682737169518,0.9512501307668166,9093.0,1022.0,380.0,552.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,False,english,False,1.4585249423980713,0.4709303379058838
0.851841844546519,0.8346404359962781,0.9399700598802395,0.8841793987185806,6279.0,3179.0,1244.0,401.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,False,english,False,1.4585249423980713,0.47049951553344727
0.6169201520912547,0.5804006497022198,0.971894832275612,0.7267796610169491,1072.0,226.0,775.0,31.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,False,english,False,1.4585249423980713,0.062486886978149414
0.9216076762922061,0.9597779407143605,0.950025920165889,0.954877032096707,9163.0,1018.0,384.0,482.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,False,,True,6.890407085418701,1.8277087211608887
0.8583265784022336,0.838885202388852,0.9462574850299401,0.8893422441083363,6321.0,3209.0,1214.0,359.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,False,,True,6.890407085418701,1.0196373462677002
0.6173954372623575,0.5796791443850268,0.9827742520398912,0.7292297342751429,1084.0,215.0,786.0,19.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,False,,True,6.890407085418701,0.21952342987060547
0.9102018647596632,0.9595326606479023,0.9366511145671332,0.9479538300104933,9034.0,1021.0,381.0,611.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,False,False,,False,1.647031545639038,0.7507185935974121
0.8505809240745744,0.8369346396456852,0.9335329341317365,0.8825985422121577,6236.0,3208.0,1215.0,444.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,False,False,,False,1.647031545639038,0.4865741729736328
0.6031368821292775,0.5703043022035676,0.985494106980961,0.722499169159189,1087.0,182.0,819.0,16.0,Random Forest,"[1, 2]",CountVectorizer,dataset_40.0%,tweets,52.42/47.58,False,False,,False,1.647031545639038,0.0628817081451416
0.9003349325608763,0.9753004005340454,0.9088646967340591,0.9409112864273064,8766.0,1180.0,222.0,879.0,Support Vector Machine,"[1, 1]",HashingVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,True,english,True,1.1926817893981934,3.328683614730835
0.8808430154012429,0.8954672966189281,0.9079341317365269,0.9016576228350554,6065.0,3715.0,708.0,615.0,Support Vector Machine,"[1, 1]",HashingVectorizer,dataset_40.0%,dataset_40.0%,60.16/39.84,True,True,english,True,1.1926817893981934,3.4050662517547607
0.7328897338403042,0.7219031993437244,0.7978241160471442,0.7579672695951766,880.0,662.0,339.0,223.0,Support Vector Machine,"[1, 1]",HashingVectorizer,dataset_40.0%,tweets,52.42/47.58,True,True,english,True,1.1926817893981934,0.3612539768218994
0.9037747804833891,0.975404387325504,0.9128045619491965,0.9430667880670558,8804.0,1180.0,222.0,841.0,Support Vector Machine,"[1, 1]",HashingVectorizer,dataset_40.0%,dataset_12.9%,87.31/12.69,True,True,english,False,1.6008753776550293,4.345958232879639
